품목별,2003,,품목별,2004,,품목별,2006,,품목별,2007,,품목별,2008,,품목별,2009,,품목별,2011,,품목별,2012,,품목별,2013,,품목별 ,2012,,품목별,2016,,품목별,2017,,품목별,2018,,품목별,2019,,품목별,2021
품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별 ,출하금액 (백만원),,품목별,출하액 (백만원),,품목별,출하액 (백만원),,품목별,출하액 (백만원),,품목별,출하액 (백만원),,품목별,출하액 (백만원)
소주(희석식),1031078,,담요,187510,,직물원단 날염,309681,,  기타 비알콜성 음료,505384,,  기타 비알콜성 음료,540608,, 섬유제품 제조업; 의복제외,14161532,,  기타 비알콜성 음료,1035642,,  기타 비알콜성 음료,1352778,,담배 제조업,3194687,,기타 비알콜성 음료,831229,,과실음료,927452,,과실음료,946694,,과실음료,817773,,커피 음료,880616,, 맥주,  2 178 533
소주(증류식),9584,,타월(직물),145824,,의복 및 직물제품의 날염,44111,, 담배 제조업,2909219,, 담배 제조업,3181707,,  방적용 면,29710,, 담배 제조업,3032240,, 담배 제조업,3385666,,담배잎(재건조),...,,담배 제조업,3415071,,채소음료,15902,,채소음료,34945,,채소음료,48583,,두유,401465,, 청주,   58 340
브랜디,...,,침구용 카바,93747,,섬유 호부처리,32049,,  담배잎(재건조),...,,  담배잎(재건조),...,,  순면사,668946,,  담배잎(재건조),...,,  담배잎(재건조),...,,담배,...,,담배잎(재건조),...,,커피 음료,969789,,커피 음료,1008830,,커피 음료,1009939,,기타 비알콜성 음료,1163191,," 포도주, 샴페인",   27 972
진,...,,기타 침구관련제품,51212,,의복 및 직물제품의 염색가공,36505,,  담배,2660428,,  담배,...,,  면혼방사,171063,,  담배,2893681,,  담배,...,,섬유제품 제조업; 의복제외,17846572,,담배,3220328,,두유,385308,,두유,407078,,두유,398986,,담배 제조업,3693989,, 복분자주,   29 124
기타 과실 증류주,3793,,자수제품,223763,,섬유 기타 가공,91774,,  기타 권련,...,, 섬유제품 제조업; 의복제외,13781731,,  방적용 모,...,,  기타 궐련,...,, 섬유제품 제조업; 의복제외,17799106,,방적용 면,53445,,기타 궐련,...,,기타 비알콜성 음료,1058521,,기타 비알콜성 음료,969034,,기타 비알콜성 음료,963709,,담배잎(재건조),X,, 기타 발효주,   33 854
위스키,256201,,직물제 커튼 및 블라인드,93023,,이불,270055,, 섬유제품 제조업; 의복제외,12915913,,  방적용 면,44434,,  순소모사,57385,, 섬유제품 제조업; 의복제외,18422813,,  방적용 면,65318,,순면사,688658,,섬유제품 제조업; 의복제외,18020436,,담배 제조업,3762860,,담배 제조업,3802582,,담배 제조업,3570472,,담배,3244623,, 주정,   491 668
럼주,...,,텐트,36638,,담요,157633,,  방적용 면,9104,,  순면사,598539,,  혼방소모사,99427,,  방적용 면,44480,,  순면사,720815,,면혼방사,216472,,방적용 면,55531,,담배잎(재건조),X,,담배잎(재건조),X,,담배잎(재건조),X,,기타 궐련,X,, 소주,  1 732 916
기타 곡식 증류주,1967,,천막 및 덮개(직물),548835,,타월(직물),144568,,  순면사,565988,,  면혼방사,131567,,  순방모사,49418,,  순면사,927193,,  면혼방사,207693,,방적용 모,76307,,순면사,652506,,담배,3471144,,담배,3517804,,담배,3227144,,섬유제품 제조업; 의복 제외,15901181,, 위스키,   131 357
인삼주,1669,,기타 캔버스제품,35596,,침구용 카바,144151,,  면혼방사,166326,,  방적용 모,...,,  혼방방모사,85571,,  면혼방사,277104,,  방적용 모,10227,,순소모사,46020,,면혼방사,180677,,기타 궐련,X,,기타 궐련,X,,기타 궐련,X,,방적용 면,X,, 매실주, X
오가피주,3105,,직물포대,253339,,기타 침구관련제품,60898,,  방적용 모,...,,  순소모사,62966,,  재생섬유사,94996,,  방적용 모,...,,  순소모사,40609,,혼방소모사,48782,,방적용 모,99989,,섬유제품 제조업; 의복 제외,17465319,,섬유제품 제조업; 의복 제외,16869326,,섬유제품 제조업; 의복 제외,16459226,,순면사,389536,, 기타 증류주 및 합성주,   46 791
매실주,41094,,낙하산,9968,,자수제품,123319,,  순소모사,60000,,  혼방소모사,85243,,  순합성섬유사,145005,,  순소모사,51723,,  혼방소모사,50215,,순방모사,51539,,순소모사,42779,,방적용 면,64698,,방적용 면,X,,방적용 면,X,,면혼방사,217192,, 얼음,   104 643
기타 가향 조제주,3127,,차량의자 카바,667730,,직물제 커튼 및 블라인드,120894,,  혼방소모사,79707,,  순방모사,31906,,  혼방합성섬유사,109392,,  혼방소모사,54896,,  순방모사,48128,,혼방방모사,80637,,혼방소모사,53222,,순면사,636576,,순면사,503102,,순면사,567836,,방적용 모,X,, 생수,   894 653
탁주 및 약주,272883,,청소용 포(직물),81273,,텐트,38034,,  순방모사,70106,,  혼방방모사,62319,,  재봉사,106062,,  순방모사,33079,,  혼방방모사,90486,,재생섬유사,109895,,순방모사,76156,,면혼방사,180979,,면혼방사,235714,,면혼방사,222706,,순소모사,31024,, 콜라,  1 020 941
양조 부산물,...,,가정용품 덮개,29866,,천막 및 덮개(직물),502577,,  혼방방모사,54875,,  재생섬유사,67385,,  편물사,38396,,  혼방방모사,99639,,  재생섬유사,110108,,순합성섬유사,294785,,혼방방모사,72845,,방적용 모,25784,,방적용 모,28906,,방적용 모,31263,,혼방소모사,23167,, 사이다,   788 395
청주,...,,기타 가정용 직물제품,62327,,기타 캔버스제품,30863,,  재생섬유사,54783,,  순합성섬유사,273720,,  커버링사,227207,,  재생섬유사,109166,,  순합성섬유사,184955,,혼방합성섬유사,251868,,재생섬유사,111500,,순소모사,53318,,순소모사,48052,,순소모사,41020,,순방모사,102270,, 기타 탄산음료,   641 757
포도주,2413,,카펫 및 유사제품,213877,,직물포대,268588,,  순합성섬유사,234704,,  혼방합성섬유사,129214,,  기타가공사,161322,,  순합성섬유사,151871,,  혼방합성섬유사,308486,,재봉사,136498,,순합성섬유사,196210,,혼방소모사,42824,,혼방소모사,33349,,혼방소모사,30231,,혼방방모사,64806,, 알카리성 이온음료,   87 910
샴페인,11415,,끈 및 로프(식물성섬유),9832,,낙하산,11551,,  혼방합성섬유사,222163,,  재봉사,112276,,  마사 및 기타 식물성 섬유사,...,,  혼방합성섬유사,179287,,  재봉사,126334,,편물사,54271,,혼방합성섬유사,342998,,순방모사,89531,,순방모사,69972,,순방모사,82885,,재생섬유사,132472,, 식물성 섬유음료,   139 307
기타 발효주,44327,,끈 및 로프(합성섬유),190219,,차량의자 카바,790352,,  재봉사,120854,,  편물사,19058,,  순면직물,155125,,  재봉사,115906,,  편물사,61583,,커버링사,293182,,재봉사,120021,,혼방방모사,65559,,혼방방모사,59969,,혼방방모사,61910,,순합성섬유사,101503,, 인삼음료,   521 865
맥아,35927,,어망,84721,,청소용 포(직물),63722,,  편물사,13293,,  커버링사,169526,,  혼방면직물,259879,,  편물사,50517,,  커버링사,245146,,기타가공사,315278,,편물사,80048,,재생섬유사,132778,,재생섬유사,155851,,재생섬유사,111006,,혼방합성섬유사,339077,, 과실음료,   799 930
맥주,1692287,,기타 망,42709,,가정용품 덮개,13665,,  커버링사,114597,,  기타가공사,143366,,  순소모직물,87451,,  커버링사,257011,,  기타가공사,352866,,견사 및 견방사,...,,커버링사,268693,,순합성섬유사,111319,,순합성섬유사,135379,,순합성섬유사,129655,,재봉사,67790,, 채소음료,   135 588
맥주 제조 부산물,...,,끈가공품,74243,,기타 가정용 직물제품,87162,,  기타가공사,186528,,  견사 및 견방사,...,,  혼방소모직물,142281,,  기타가공사,358308,,  견사 및 견방사,...,,마사 및 기타 식물성 섬유사,...,,기타가공사,253795,,혼방합성섬유사,425219,,혼방합성섬유사,446269,,혼방합성섬유사,412586,,편물사,97680,, 커피 음료,   810 522
얼음,39090,,세폭직물,231083,,카펫 및 유사제품,269934,,  견사 및 견방사,...,,  마사 및 기타 식물성 섬유사,...,,  순방모직물,37229,,  마사 및 기타 식물성 섬유사,...,,  마사 및 기타 식물성 섬유사,...,,순면직물,233722,,견사 및 견방사,...,,재봉사,62678,,재봉사,66506,,재봉사,64608,,커버링사,129528,, 두유,   424 380
생수,193293,,워딩(솜) 제품,139915,,끈 및 로프(식물성섬유),9179,,  순면직물,168084,,  순면직물,142029,,  혼방방모직물,45747,,  순면직물,253178,,  순면직물,265172,,혼방면직물,200682,,마사 및 기타 식물성 섬유사,...,,편물사,101407,,편물사,105685,,편물사,88189,,기타가공사,180747,, 기타 비알콜성 음료,   971 828
사이다,380693,,부직포 및 펠트,477323,,끈 및 로프(합성섬유),231687,,  혼방면직물,209790,,  혼방면직물,227780,,  비스코스직물,63764,,  혼방면직물,280659,,  혼방면직물,228589,,순소모직물,60857,,순면직물,251283,,커버링사,217810,,커버링사,181672,,커버링사,145539,,견사 및 견방사,X,,,
콜라,411835,,부직포 제품,312661,,어망,76307,,  순소모직물,118520,,  순소모직물,122574,,  아세테이트직물,116248,,  순소모직물,93382,,  순소모직물,52215,,혼방소모직물,82483,,혼방면직물,229965,,기타가공사,201298,,기타가공사,212865,,기타가공사,191291,,마사 및 기타 식물성 섬유사,X,, 담배 제조업,  3 516 743
천연 탄산음료,2739,,타이어코드 및타이어직물,594899,,기타 망,64007,,  혼방소모직물,108703,,  혼방소모직물,150457,,  순합성섬유직물,1122719,,  혼방소모직물,104757,,  혼방소모직물,66758,,순방모직물,22701,,순소모직물,42782,,견사 및 견방사,X,,견사 및 견방사,X,,견사 및 견방사,X,,순면직물,258638,,,
기타 합성탄산음료,211196,,고무도포 사,12737,,끈가공품,76920,,  순방모직물,17823,,  순방모직물,39033,,  혼방합성섬유직물,854797,,  순방모직물,31962,,  순방모직물,29780,,혼방방모직물,62254,,혼방소모직물,92709,,마사 및 기타 식물성 섬유사,X,,마사 및 기타 식물성 섬유사,X,,마사 및 기타 식물성 섬유사,X,,혼방면직물,250803,, 담배잎(재건조), X
알카리성 이온음료,202915,,기타 특수사 및 특수직물,72748,,세폭직물,254970,,  혼방방모직물,59906,,  혼방방모직물,37410,,  순견직물,58515,,  혼방방모직물,46988,,  혼방방모직물,50838,,비스코스직물,77658,,순방모직물,21912,,순면직물,313033,,순면직물,353503,,순면직물,342116,,순소모직물,54018,, 담배,  3 041 284
식물성 섬유음료,96188,,비닐도포직물,89844,,워딩(솜) 제품,164883,,  비스코스직물,50556,,  비스코스직물,101425,,  혼방견직물,2130,,  비스코스직물,72832,,  비스코스직물,95058,,아세테이트직물,68913,,혼방방모직물,53714,,혼방면직물,264723,,혼방면직물,211048,,혼방면직물,233332,,혼방소모직물,57326,, 기타 궐련, X
인삼음료,14350,,고무도포직물,60920,,부직포 및 펠트,596219,,  아세테이트직물,118440,,  아세테이트직물,87775,,  마 및 기타 식물성 직물,7695,,  아세테이트직물,107517,,  아세테이트직물,38376,,순합성섬유직물,1295412,,비스코스직물,83555,,순소모직물,56531,,순소모직물,63586,,순소모직물,56067,,순방모직물,32658,,,
과즙음료,1117063,,기타도포 및 적층직물,151352,,부직포 제품,389097,,  순합성섬유직물,851425,,  순합성섬유직물,1135824,,  파일직물,165530,,  순합성섬유직물,1348486,,  순합성섬유직물,1408607,,혼방합성섬유직물,1321407,,아세테이트직물,60515,,혼방소모직물,57994,,혼방소모직물,57321,,혼방소모직물,61917,,혼방방모직물,17942,, 섬유제품 제조업; 의복제외,  16 667 056
두유,319279,,레이스원단 및 망직물(편직된 것),164350,,타이어코드 및타이어직물,712242,,  혼방합성섬유직물,868720,,  혼방합성섬유직물,883543,,  유리섬유직물,94734,,  혼방합성섬유직물,1345004,,  혼방합성섬유직물,1392209,,순견직물,41291,,순합성섬유직물,1282322,,순방모직물,37496,,순방모직물,21252,,순방모직물,21269,,비스코스직물,36725,,,
커피 음료,122870,,장식용 트리밍,6173,,고무도포 사,12824,,  순견직물,89377,,  순견직물,56575,,  기타 특수직물,126847,,  순견직물,55563,,  순견직물,47901,,혼방견직물,41958,,혼방합성섬유직물,1315043,,혼방방모직물,36729,,혼방방모직물,29254,,혼방방모직물,25499,,아세테이트직물,43032,, 방적용 면, X
유산균 음료,25055,,직물제 필터,143440,,기타 특수사 및 특수직물,67223,,  혼방견직물,33884,,  혼방견직물,19588,,  이불,286681,,  혼방견직물,2062,,  혼방견직물,4703,,마 및 기타 식물성 직물,9318,,순견직물,33452,,비스코스직물,37483,,비스코스직물,45883,,비스코스직물,42215,,순합성섬유직물,988162,, 순면사,   445 663
기타 비알콜성 음료,148353,,기타 섬유제품,62934,,비닐도포직물,127988,,  마 및 기타 식물성 직물,18828,,  마 및 기타 식물성 직물,6902,,  담요,149881,,  마 및 기타 식물성 직물,12337,,  마 및 기타 식물성 직물,10944,,파일직물,216026,,혼방견직물,9987,,아세테이트직물,27533,,아세테이트직물,X,,아세테이트직물,23455,,혼방합성섬유직물,995290,, 면혼방사,   164 204
담배 제조업,3730190,,봉제의복 및 모피제품 제조업,10269904,,고무도포직물,66959,,  파일직물,185700,,  파일직물,163019,,  타월(직물),155595,,  파일직물,319272,,  파일직물,275024,,유리섬유직물,122008,,마 및 기타 식물성 직물,4422,,순합성섬유직물,1101480,,순합성섬유직물,1094604,,순합성섬유직물,1078517,,순견직물,27382,, 방적용 모,   30 299
잎담배,...,,남자 및 소년용 정장,682182,,기타도포 및 적층직물,143976,,  유리섬유직물,69938,,  유리섬유직물,62553,,  린넨,...,,  유리섬유직물,134516,,  유리섬유직물,132537,,기타 특수직물,202792,,파일직물,195827,,혼방합성섬유직물,1209083,,혼방합성섬유직물,1242278,,혼방합성섬유직물,1184470,,혼방견직물,24503,, 순소모사,   24 636
담배 부산물,...,,남자 및 소년용 코트,46221,,레이스원단 및 망직물(편직된 것),169189,,  기타 특수직물,96131,,  기타 특수직물,146728,,  침구용 카바,108280,,  기타 특수직물,290965,,  기타 특수직물,215483,,이불,351038,,유리섬유직물,133401,,순견직물,31585,,순견직물,29971,,순견직물,35682,,마 및 기타 식물성 직물,5697,, 혼방소모사,   13 689
필터 담배,3357456,,남자 및 소년용 자켓 및 점퍼,1068957,,장식용 트리밍,8397,,  이불,228400,,  이불,258633,,  베개 및 유사제품,14498,,  이불,357102,,  이불,347529,,담요,73038,,기타 특수직물,119767,,혼방견직물,11561,,혼방견직물,10733,,혼방견직물,17306,,파일직물,228808,, 순방모사,   92 594
기타 담배,...,,남자 및 소년용 바지,425314,,직물제 필터,185193,,  담요,135426,,  담요,173056,,  기타 침구관련제품,11311,,  담요,98057,,  담요,115637,,타월(직물),159561,,이불,414387,,마 및 기타 식물성 직물,8010,,마 및 기타 식물성 직물,6781,,마 및 기타 식물성 직물,7420,,유리섬유직물,91322,, 혼방방모사,   40 162
섬유제품 제조업; 봉제의복 제외,19388865,,여자 및 소녀용 정장,1867620,,기타 섬유제품,57741,,  타월(직물),125899,,  타월(직물),141373,,  자수제품 및 자수용재료,71092,,  타월(직물),147735,,  타월(직물),153846,,침구용 카바,79877,,담요,65416,,파일직물,252520,,파일직물,247201,,파일직물,251566,,기타 특수직물,265445,, 재생섬유사,   119 710
